place_id,name,business_status,business_address,lat,lng,types,rating,user_ratings_total,keyword,grid_lat,grid_lng
ChIJsyCYJbc1joARsc9wuhl8xCc,Mad Yolks - San Jose (Coming soon),CLOSED_TEMPORARILY,"1087 Meridian Ave #40, San Jose, CA 95125, USA",37.304367299999996,-121.91422290000001,"restaurant,food,point_of_interest,establishment",3,2,restaurant,,
ChIJt2NAZ980joAR04JXqr-liwI,Snake & Butterfly,CLOSED_TEMPORARILY,"191 E Campbell Ave, Campbell, CA 95008, USA",37.287192999999995,-121.94687700000001,"chocolate_shop,candy_store,coffee_shop,ice_cream_shop,dessert_shop,confectionery,cafe,food_store,food,point_of_interest,store,establishment",4.4,246,"coffee_shop,cafe",,
ChIJtQDZ_Yc1joARMPvDRypChDs,Shawarma Falafel ShaQ,CLOSED_TEMPORARILY,"1350 Camden Ave, Campbell, CA 95008, USA",37.2695764,-121.94489060000001,"middle_eastern_restaurant,restaurant,point_of_interest,food,establishment",4.1,13,restaurant,,
ChIJuxxEo6FBjoAR77VhE1m92_Q,Global Village Cafe,CLOSED_TEMPORARILY,"414 McHenry Rd, Santa Cruz, CA 95064, USA",36.996081,-122.0593557,"cafe,food,point_of_interest,establishment",2.4,36,cafe,,
ChIJvV8Vk2MzjoAR8uMVj7fTwF4,Ladygomitas y Misterbirria,CLOSED_TEMPORARILY,"2855 Garden Ave, San Jose, CA 95111, USA",37.2948945,-121.84428829999997,"mexican_restaurant,restaurant,food,point_of_interest,establishment",3.8,30,restaurant,,
ChIJvd3JhZlqjoAROku1UcPFDG8,Patio Pizza,CLOSED_TEMPORARILY,"115 Cliff St, Santa Cruz, CA 95060, USA",36.964445,-122.0207976,"pizza_restaurant,restaurant,food,point_of_interest,establishment",1.3,9,restaurant,,
ChIJw0Q01_A0joARx8AD8JA2xRE,"Gyros, Burgers & More",CLOSED_TEMPORARILY,"2638 Union Ave, San Jose, CA 95124, USA",37.2738402,-121.93310609999999,"hamburger_restaurant,greek_restaurant,middle_eastern_restaurant,mediterranean_restaurant,fast_food_restaurant,american_restaurant,restaurant,point_of_interest,food,establishment",4.4,394,restaurant,,
ChIJwQDlpW21j4ARpPQg4L-KjZI,Subway,CLOSED_TEMPORARILY,"6180 Bollinger Rd, San Jose, CA 95129, USA",37.308583299999995,-122.01354060000001,"sandwich_shop,fast_food_restaurant,meal_takeaway,catering_service,food_delivery,restaurant,point_of_interest,food,establishment",2.7,89,"meal_takeaway,restaurant",,
ChIJw_hCqWY1joAR5M3p4z25JaE,Tommy Asia,CLOSED_TEMPORARILY,"916 Meridian Ave, San Jose, CA 95126, USA",37.3098661,-121.9133761,"thai_restaurant,asian_restaurant,chinese_restaurant,restaurant,point_of_interest,food,establishment",4,10,restaurant,,
ChIJwf8QqHS1j4ARqNFWCAO-u5I,Tian Fu Xiang HotPot,CLOSED_TEMPORARILY,"1375 S De Anza Blvd, Cupertino, CA 95014, USA",37.2985969,-122.0327369,"restaurant,point_of_interest,food,establishment",3.6,64,restaurant,,
ChIJwfmYeRMVjoARLPqXL4DpCxY,Amazon Juices,CLOSED_TEMPORARILY,"1066 41st Ave, Capitola, CA 95010, USA",36.968038899999996,-121.9647478,"juice_shop,brazilian_restaurant,breakfast_restaurant,restaurant,point_of_interest,food,establishment",4.3,158,restaurant,,
ChIJx0aFCidAjoARD1HuCcmMAnE,Malabar Restaurant,CLOSED_TEMPORARILY,"514 Front St, Santa Cruz, CA 95060, USA",36.972484,-122.0242385,"vegan_restaurant,vegetarian_restaurant,seafood_restaurant,indian_restaurant,restaurant,food,point_of_interest,establishment",4.2,323,restaurant,,
ChIJx6LJ6rkVjoARMU5RdHmKwVE,Jack's Bao,CLOSED_TEMPORARILY,"49 Rancho Del Mar, Aptos, CA 95003, USA",36.9781893,-121.90733449999998,"chinese_restaurant,meal_delivery,food_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",4,21,"meal_delivery,meal_takeaway,restaurant",,
ChIJx6R2DhwzjoARs3zM2QE-EJk,Subway,CLOSED_TEMPORARILY,"1 Curtner Ave Suite 50, San Jose, CA 95125, USA",37.303461299999995,-121.86204289999999,"sandwich_shop,fast_food_restaurant,catering_service,food_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",3.6,89,"meal_takeaway,restaurant",,
ChIJxSDey-k0joARdkmxptNcLRo,The Original Hick'ry Pit,CLOSED_TEMPORARILY,"980 E Campbell Ave, Campbell, CA 95008, USA",37.286893,-121.93312499999999,"barbecue_restaurant,breakfast_restaurant,restaurant,food,point_of_interest,establishment",4.1,342,restaurant,,
ChIJxaxkEmzLj4AROGjnz9VQOMk,Tamales Tamalotes Colombian Food,CLOSED_TEMPORARILY,"3190 Stevens Creek Blvd, San Jose, CA 95117, USA",37.3229409,-121.95322429999999,"restaurant,food,point_of_interest,establishment",4.7,20,restaurant,,
ChIJydgfjJlqjoARg4kRi2BXZZc,Loard's Ice Cream,CLOSED_TEMPORARILY,"307 Beach St, Santa Cruz, CA 95060, USA",36.9641215,-122.0208697,"ice_cream_shop,coffee_shop,cafe,dessert_shop,confectionery,point_of_interest,food_store,food,store,establishment",3.6,25,"coffee_shop,cafe",,
