place_id,name,business_status,business_address,lat,lng,types,rating,user_ratings_total,keyword,grid_lat,grid_lng
ChIJlfmd0ykoRI4Ro2Kg_Jn0lu4,The Chocolate House,CLOSED_TEMPORARILY,"Cl. 8 #34-33, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",6.2073583999999995,-75.5654321,"chocolate_shop,dessert_restaurant,meal_delivery,food_delivery,candy_store,dessert_shop,confectionery,restaurant,point_of_interest,food_store,food,store,establishment",4.5,1715,"meal_delivery,restaurant",,
ChIJpyBLcFmfRo4Rn1AtNvTjvh4,Fuego Sagrado,CLOSED_TEMPORARILY,"Rionegro, Antioquia, Colombia",6.1279183999999995,-75.3816858,"hamburger_restaurant,meal_delivery,fast_food_restaurant,food_delivery,american_restaurant,restaurant,point_of_interest,food,establishment",4.7,25,"meal_delivery,restaurant",,
ChIJrSbZO4QpRI4Rws7AlErVGME,🇮🇹 BCM Medellín - Bòya Ch'la Mòla 🇨🇴,CLOSED_TEMPORARILY,"Av. 33 #64-54, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",6.239704799999999,-75.581158,"pizza_restaurant,meal_delivery,food_delivery,meal_takeaway,italian_restaurant,restaurant,point_of_interest,food,establishment",4.9,110,"meal_delivery,meal_takeaway,restaurant",,
ChIJrYXwPzmDRo4RhcWRBnT8S9Q,Arepalandia Envigado,CLOSED_TEMPORARILY,"Cl. 44 Sur #43a-29 int 201, Zona 8, Envigado, Antioquia, Colombia",6.1655282,-75.5943145,"meal_delivery,food_delivery,point_of_interest,food,establishment",5,8,meal_delivery,,
ChIJt0M9ZNGjRo4Re63GDYY7lYg,Los Combos del Carmen,CLOSED_TEMPORARILY,"Cl. 31 #29-19, El Carmen de Viboral, Antioquia, Colombia",6.0840283,-75.3345969,"meal_delivery,food_delivery,food,point_of_interest,establishment",,,meal_delivery,,
ChIJu8SzRkuXRo4R4XG5GPhy7K8,La Parrilla de Villa,CLOSED_TEMPORARILY,"Barrio La Aldea, Carrera 20 #07 - 04, La Ceja, Antioquia, Colombia",6.0208604999999995,-75.433696,"restaurant,shopping_mall,bar_and_grill,meal_delivery,food_delivery,bar,food,point_of_interest,establishment",4.4,176,"restaurant,meal_delivery,bar",,
ChIJxwvbljORRo4RTxPgq8EScTo,Son Cubanos Sanduches - La Ceja,CLOSED_TEMPORARILY,"Cra. 22 #13 - 17, La Ceja, Antioquia, Colombia",6.0259363,-75.4346734,"fast_food_restaurant,meal_delivery,sandwich_shop,food_delivery,restaurant,point_of_interest,food,establishment",4.7,31,"meal_delivery,restaurant",,
ChIJy2AvCgMvRI4R_34BjkkAC5k,The Crepesuda,CLOSED_TEMPORARILY,"Cl. 63a #60-28 302, Goretti, Bello, Antioquia, Colombia",6.3455715999999995,-75.5645072,"meal_delivery,food_delivery,food,point_of_interest,establishment",,,meal_delivery,,
ChIJzTfHNXspRI4Roz6EG5zvKLU,Empanadas Bocadito,CLOSED_TEMPORARILY,"Cra. 53a #10 c sur - 09, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",6.1993833,-75.5910686,"fast_food_restaurant,meal_delivery,food_delivery,restaurant,point_of_interest,food,establishment",5,13,"meal_delivery,restaurant",,
ChIJRxvsjlQpRI4Ru8nb8iuTG1c,Seria rooftop,CLOSED_TEMPORARILY,"Cl 11A #43d 117, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",6.2132387,-75.5728507,"meal_takeaway,restaurant,food,point_of_interest,establishment",,,"meal_takeaway,restaurant",,
